InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536198,22632,HAND WARMER RED POLKA DOT,2,2011-08-06 16:17:00,1.87,12125,United Kingdom
536397,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2010-12-16 09:47:00,4.08,12027,Portugal
536265,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-02-17 12:39:00,3.56,12532,France
536398,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-04-30 18:31:00,3.39,12351,Germany
536797,22633,HAND WARMER UNION JACK,12,2010-12-17 14:56:00,1.85,12322,Netherlands
536798,22752,SET 7 BABUSHKA NESTING BOXES,6,2010-12-17 10:35:00,8.04,12168,United Kingdom
536199,71053,WHITE METAL LANTERN,6,2011-08-07 20:07:00,3.44,12481,United Kingdom
536800,22114,HOT WATER BOTTLE TEA AND SYMPATHY,6,2011-06-19 12:31:00,3.45,12361,France
536801,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2010-12-15 17:02:00,3.38,12027,France
536200,22632,HAND WARMER RED POLKA DOT,48,2011-01-19 14:22:00,1.86,12057,United Kingdom
536267,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-09-30 09:58:00,2.92,12117,United Kingdom
536268,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-20 15:42:00,2.61,12431,United Kingdom
536805,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-05-12 14:36:00,2.61,12500,United Kingdom
536268,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-08-12 16:51:00,2.54,12306,United Kingdom
536201,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-10-22 20:04:00,7.8,12294,United Kingdom
536202,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2011-03-26 17:47:00,3.54,12097,United Kingdom
536202,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-07-07 11:22:00,3.51,12309,United Kingdom
536270,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-03-13 14:25:00,3.45,12184,Netherlands
536405,22632,HAND WARMER RED POLKA DOT,6,2011-09-22 15:13:00,1.96,12478,United Kingdom
536203,22632,HAND WARMER RED POLKA DOT,1,2011-09-16 19:40:00,1.81,12473,United Kingdom
536271,71053,WHITE METAL LANTERN,12,2011-07-11 14:20:00,3.62,12208,Germany
536271,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-10-27 10:16:00,3.32,12244,United Kingdom
536407,71053,WHITE METAL LANTERN,6,2011-05-08 15:31:00,3.41,12037,United Kingdom
536816,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-04-12 20:51:00,3.46,12043,Portugal
536817,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2010-12-29 09:20:00,4.52,12416,Spain
536818,22632,HAND WARMER RED POLKA DOT,2,2011-06-22 19:53:00,1.78,12512,Belgium
536273,22633,HAND WARMER UNION JACK,6,2011-08-12 09:15:00,1.94,12320,United Kingdom
536205,22633,HAND WARMER UNION JACK,2,2011-03-31 14:13:00,1.8,12281,United Kingdom
536821,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-08-09 16:23:00,2.65,12433,United Kingdom
536274,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-02-13 13:30:00,2.91,12021,United Kingdom
536823,22386,JUMBO BAG PINK POLKADOT,8,2011-11-05 20:03:00,2.05,12245,United Kingdom
536274,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-11-16 09:34:00,3.6,12397,United Kingdom
536275,85099C,JUMBO BAG BAROQUE BLACK WHITE,10,2011-05-04 09:59:00,1.91,12215,Netherlands
536206,71053,WHITE METAL LANTERN,10,2011-10-20 13:56:00,3.5,12034,United Kingdom
536206,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,2011-07-30 19:26:00,2.53,12432,Netherlands
536414,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2011-11-23 12:32:00,3.47,12334,United Kingdom
536829,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-10-25 18:11:00,2.68,12139,United Kingdom
536276,71053,WHITE METAL LANTERN,2,2011-05-10 17:05:00,3.33,12133,Germany
536277,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-07-20 15:55:00,2.51,12335,Germany
536208,71053,WHITE METAL LANTERN,12,2011-06-07 10:25:00,3.64,12229,United Kingdom
536416,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-01-15 15:12:00,2.7,12050,United Kingdom
536278,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-02-15 09:23:00,7.83,12014,France
536208,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-11-10 15:07:00,7.47,12272,United Kingdom
536418,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-07-09 11:38:00,4.49,12193,United Kingdom
536418,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2010-12-15 12:16:00,3.42,12254,United Kingdom
536209,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-01-13 08:30:00,2.53,12407,United Kingdom
536209,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-10-02 12:04:00,2.44,12340,Belgium
536280,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-10-07 18:51:00,4.45,12046,United Kingdom
536210,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-05-04 14:42:00,4.57,12042,United Kingdom
536210,84406B,CREAM CUPID HEARTS COAT HANGER,2,2011-05-23 15:08:00,2.87,12443,United Kingdom
536843,85123A,WHITE HANGING HEART T-LIGHT HOLDER,36,2011-02-04 15:55:00,2.52,12369,Belgium
536281,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2011-10-10 20:59:00,3.36,12168,United Kingdom
536422,22961,JAM MAKING SET PRINTED,10,2011-09-11 18:40:00,1.39,12152,United Kingdom
536211,71053,WHITE METAL LANTERN,5,2011-04-13 10:45:00,3.27,12506,United Kingdom
536211,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-07-23 15:07:00,3.6,12126,United Kingdom
536282,71053,WHITE METAL LANTERN,6,2011-03-03 10:47:00,3.34,12217,United Kingdom
536424,22961,JAM MAKING SET PRINTED,10,2011-07-02 09:15:00,1.51,12336,United Kingdom
536850,22086,PAPER CHAIN KIT 50'S CHRISTMAS,24,2011-06-20 13:37:00,2.46,12331,United Kingdom
536212,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-21 18:17:00,2.42,12044,United Kingdom
536284,85099C,JUMBO BAG BAROQUE BLACK WHITE,12,2011-09-18 10:13:00,2.06,12289,United Kingdom
536853,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-09-07 17:24:00,2.51,12245,Portugal
536854,22386,JUMBO BAG PINK POLKADOT,4,2010-12-11 11:10:00,1.95,12157,United Kingdom
536213,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-05-08 18:38:00,4.41,12376,United Kingdom
536214,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-08-01 12:36:00,4.09,12432,Germany
536214,22632,HAND WARMER RED POLKA DOT,1,2011-10-19 14:05:00,1.84,12474,United Kingdom
536429,22632,HAND WARMER RED POLKA DOT,6,2011-08-11 16:40:00,1.78,12479,United Kingdom
536214,22386,JUMBO BAG PINK POLKADOT,8,2011-05-03 10:08:00,1.93,12254,United Kingdom
536860,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-09-09 09:58:00,3.27,12435,United Kingdom
536287,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-05-31 12:37:00,4.32,12116,France
536431,22752,SET 7 BABUSHKA NESTING BOXES,5,2011-06-20 08:05:00,7.97,12321,United Kingdom
536215,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-10-16 20:16:00,8.18,12191,United Kingdom
536288,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-10 09:27:00,2.42,12119,United Kingdom
536216,22632,HAND WARMER RED POLKA DOT,6,2011-11-20 14:55:00,1.94,12498,United Kingdom
536288,22114,HOT WATER BOTTLE TEA AND SYMPATHY,8,2011-11-19 18:44:00,3.64,12089,United Kingdom
536867,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-09 19:12:00,2.49,12148,United Kingdom
536434,22752,SET 7 BABUSHKA NESTING BOXES,5,2011-01-14 12:49:00,7.74,12022,United Kingdom
536217,22386,JUMBO BAG PINK POLKADOT,12,2011-08-06 15:01:00,2.0,12206,United Kingdom
536217,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2010-12-27 13:00:00,3.66,12442,Portugal
536290,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,2010-12-19 15:25:00,3.54,12499,United Kingdom
536872,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-07-05 17:20:00,2.51,12427,Netherlands
536291,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-07-18 19:27:00,2.52,12196,United Kingdom
536437,22752,SET 7 BABUSHKA NESTING BOXES,24,2011-09-27 18:21:00,8.12,12479,United Kingdom
536218,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-07-02 18:41:00,3.57,12165,United Kingdom
536876,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-11-07 15:08:00,3.29,12503,United Kingdom
536219,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-05-05 11:13:00,8.26,12367,Netherlands
536439,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2011-02-28 16:02:00,3.37,12116,United Kingdom
536439,71053,WHITE METAL LANTERN,10,2011-08-07 12:21:00,3.56,12273,Spain
536880,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,2011-11-27 08:59:00,3.64,12113,Portugal
536881,21258,VICTORIAN SEWING BOX LARGE,2,2011-09-14 08:32:00,11.3,12210,Spain
536294,71053,WHITE METAL LANTERN,6,2011-11-28 15:48:00,3.54,12101,United Kingdom
536441,84029E,RED WOOLLY HOTTIE WHITE HEART,36,2011-02-01 11:28:00,3.56,12006,United Kingdom
536294,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-04-26 16:10:00,3.44,12424,United Kingdom
536442,22632,HAND WARMER RED POLKA DOT,3,2011-08-29 14:50:00,1.95,12423,Spain
536295,22386,JUMBO BAG PINK POLKADOT,10,2010-12-16 15:09:00,2.03,12529,Norway
536295,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-06-24 20:10:00,2.55,12037,United Kingdom
536888,22632,HAND WARMER RED POLKA DOT,6,2011-10-20 19:51:00,1.88,12302,United Kingdom
536296,22386,JUMBO BAG PINK POLKADOT,10,2011-05-10 13:00:00,2.08,12150,France
536445,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-09-05 17:50:00,7.71,12353,Netherlands
536222,21258,VICTORIAN SEWING BOX LARGE,1,2011-03-12 12:05:00,10.88,12129,United Kingdom
536446,22633,HAND WARMER UNION JACK,4,2011-01-17 16:35:00,1.84,12163,United Kingdom
536297,22386,JUMBO BAG PINK POLKADOT,8,2011-04-03 20:19:00,2.1,12113,France
536298,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-10-18 16:22:00,3.62,12127,United Kingdom
536895,22633,HAND WARMER UNION JACK,10,2011-07-21 13:15:00,2.0,12546,Germany
536298,84406B,CREAM CUPID HEARTS COAT HANGER,10,2011-04-25 18:50:00,2.82,12143,France
536448,22633,HAND WARMER UNION JACK,6,2011-01-23 13:33:00,1.96,12369,United Kingdom
536224,71053,WHITE METAL LANTERN,1,2011-06-29 09:05:00,3.61,12487,United Kingdom
536224,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-09-28 16:33:00,2.71,12510,United Kingdom
536225,22961,JAM MAKING SET PRINTED,6,2011-07-02 10:09:00,1.47,12468,United Kingdom
536901,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-11-21 11:29:00,2.67,12378,Belgium
536225,71053,WHITE METAL LANTERN,6,2011-01-26 09:23:00,3.24,12156,United Kingdom
536301,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2011-05-05 12:31:00,3.28,12431,United Kingdom
536301,22386,JUMBO BAG PINK POLKADOT,8,2011-03-21 10:52:00,1.85,12357,United Kingdom
536226,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-09-20 12:36:00,2.53,12386,United Kingdom
536453,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-02-09 16:40:00,2.57,12459,United Kingdom
536907,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-10-16 18:39:00,2.5,12404,United Kingdom
536227,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-22 18:05:00,2.66,12316,United Kingdom
536909,71053,WHITE METAL LANTERN,6,2011-03-09 17:34:00,3.24,12534,United Kingdom
536910,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-01-31 18:59:00,4.57,12281,Germany
536227,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-01-13 20:34:00,2.76,12046,United Kingdom
536304,85099C,JUMBO BAG BAROQUE BLACK WHITE,1,2011-07-12 10:26:00,1.99,12391,United Kingdom
536913,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-09-04 10:18:00,2.51,12091,United Kingdom
536457,85099C,JUMBO BAG BAROQUE BLACK WHITE,2,2010-12-31 17:20:00,2.03,12305,United Kingdom
536228,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2011-05-15 12:24:00,3.62,12053,United Kingdom
536458,21258,VICTORIAN SEWING BOX LARGE,6,2011-08-10 16:48:00,11.75,12275,United Kingdom
536229,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-01-03 15:01:00,4.17,12019,United Kingdom
536918,85099C,JUMBO BAG BAROQUE BLACK WHITE,6,2011-04-06 20:35:00,1.88,12416,United Kingdom
536459,22114,HOT WATER BOTTLE TEA AND SYMPATHY,48,2011-02-11 13:34:00,3.63,12433,Portugal
536920,22633,HAND WARMER UNION JACK,6,2010-12-01 15:53:00,1.91,12171,United Kingdom
536230,85099C,JUMBO BAG BAROQUE BLACK WHITE,10,2011-04-19 17:16:00,1.95,12359,Germany
536307,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-24 10:47:00,2.64,12091,United Kingdom
536461,71053,WHITE METAL LANTERN,5,2011-09-11 12:56:00,3.49,12325,Netherlands
536308,85099C,JUMBO BAG BAROQUE BLACK WHITE,3,2011-11-28 15:17:00,2.1,12349,United Kingdom
536308,85099C,JUMBO BAG BAROQUE BLACK WHITE,6,2010-12-09 19:08:00,1.85,12487,United Kingdom
536463,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-06-30 16:57:00,2.58,12402,United Kingdom
536927,22114,HOT WATER BOTTLE TEA AND SYMPATHY,10,2011-09-02 08:57:00,3.58,12126,United Kingdom
536309,22114,HOT WATER BOTTLE TEA AND SYMPATHY,10,2011-06-17 10:53:00,3.59,12008,United Kingdom
536464,84029E,RED WOOLLY HOTTIE WHITE HEART,8,2011-07-16 08:14:00,3.55,12366,United Kingdom
536310,22114,HOT WATER BOTTLE TEA AND SYMPATHY,36,2011-03-24 11:31:00,3.29,12504,Spain
536465,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2010-12-04 11:52:00,2.46,12284,United Kingdom
536466,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-11-03 19:36:00,4.37,12179,United Kingdom
536933,71053,WHITE METAL LANTERN,6,2011-02-04 12:59:00,3.32,12535,France
536934,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-11-20 18:34:00,3.52,12464,United Kingdom
536935,22752,SET 7 BABUSHKA NESTING BOXES,48,2011-05-15 14:54:00,7.54,12530,United Kingdom
536936,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-03-25 08:17:00,3.46,12323,United Kingdom
536937,71053,WHITE METAL LANTERN,48,2011-09-19 20:01:00,3.32,12433,Norway
536469,22386,JUMBO BAG PINK POLKADOT,1,2011-02-23 13:19:00,2.01,12028,United Kingdom
536313,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,2011-04-08 11:06:00,3.71,12055,Germany
536470,22633,HAND WARMER UNION JACK,6,2011-01-07 20:38:00,1.94,12457,United Kingdom
536941,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2010-12-18 14:20:00,2.65,12130,United Kingdom
536942,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,2011-05-04 17:40:00,3.32,12057,United Kingdom
536235,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-06-24 09:39:00,3.32,12010,United Kingdom
536236,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-10-14 17:06:00,4.56,12026,United Kingdom
536472,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-01-25 09:00:00,3.25,12198,Spain
536315,71053,WHITE METAL LANTERN,8,2011-05-31 14:30:00,3.42,12248,United Kingdom
536473,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-05-09 17:27:00,2.64,12366,United Kingdom
536474,22386,JUMBO BAG PINK POLKADOT,6,2011-02-14 15:19:00,1.93,12008,United Kingdom
536474,22632,HAND WARMER RED POLKA DOT,10,2010-12-30 11:32:00,1.89,12055,United Kingdom
536475,71053,WHITE METAL LANTERN,1,2011-10-24 11:50:00,3.3,12487,United Kingdom
536317,22961,JAM MAKING SET PRINTED,6,2011-09-23 17:21:00,1.46,12166,United Kingdom
536952,22386,JUMBO BAG PINK POLKADOT,1,2011-08-11 11:58:00,1.91,12235,United Kingdom
536238,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-05-19 20:47:00,2.76,12006,United Kingdom
536954,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-09-11 09:09:00,2.49,12368,United Kingdom
536477,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-25 10:14:00,2.66,12347,Germany
536478,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-12-12 10:53:00,2.65,12140,United Kingdom
536957,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,2011-05-23 11:19:00,3.44,12381,United Kingdom
536239,85099C,JUMBO BAG BAROQUE BLACK WHITE,2,2011-11-30 09:07:00,2.09,12194,United Kingdom
536319,84029E,RED WOOLLY HOTTIE WHITE HEART,36,2011-05-12 17:27:00,3.33,12047,France
536320,22633,HAND WARMER UNION JACK,1,2011-02-15 13:15:00,1.95,12129,Netherlands
536240,22961,JAM MAKING SET PRINTED,10,2011-03-18 19:05:00,1.53,12066,United Kingdom
536320,84029E,RED WOOLLY HOTTIE WHITE HEART,2,2011-08-13 16:29:00,3.53,12538,United Kingdom
536240,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-07-31 12:37:00,2.73,12037,United Kingdom
536241,22386,JUMBO BAG PINK POLKADOT,4,2011-03-31 14:13:00,2.08,12160,Belgium
536965,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-02-07 20:05:00,3.45,12235,United Kingdom
536322,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-07-07 15:29:00,4.24,12509,United Kingdom
536483,84029E,RED WOOLLY HOTTIE WHITE HEART,6,2011-07-15 11:16:00,3.38,12084,United Kingdom
536968,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2011-04-21 11:06:00,4.24,12205,United Kingdom
536323,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-05-04 19:52:00,2.7,12195,France
536323,22961,JAM MAKING SET PRINTED,3,2010-12-05 20:19:00,1.44,12413,Norway
536971,22114,HOT WATER BOTTLE TEA AND SYMPATHY,48,2011-07-30 18:32:00,3.7,12407,United Kingdom
536486,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-07-31 11:33:00,2.61,12479,France
536973,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-05-10 11:27:00,7.96,12214,United Kingdom
536974,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2011-06-10 10:36:00,3.41,12009,United Kingdom
536325,22632,HAND WARMER RED POLKA DOT,5,2011-05-23 11:26:00,1.94,12306,United Kingdom
536976,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-10 10:21:00,2.69,12400,Italy
536244,71053,WHITE METAL LANTERN,2,2011-01-02 16:24:00,3.27,12462,United Kingdom
536489,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-01-23 18:35:00,3.58,12500,United Kingdom
536244,71053,WHITE METAL LANTERN,3,2011-04-25 11:14:00,3.45,12465,United Kingdom
536490,22633,HAND WARMER UNION JACK,2,2011-05-17 14:25:00,1.78,12549,United Kingdom
536245,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2011-03-16 10:55:00,2.57,12486,United Kingdom
536327,22633,HAND WARMER UNION JACK,8,2011-09-27 11:32:00,1.87,12206,United Kingdom
536983,71053,WHITE METAL LANTERN,3,2011-06-23 17:51:00,3.37,12502,United Kingdom
536984,22633,HAND WARMER UNION JACK,12,2011-04-27 18:56:00,1.84,12304,United Kingdom
536492,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2011-07-01 11:11:00,3.61,12468,United Kingdom
536986,22632,HAND WARMER RED POLKA DOT,3,2011-06-20 19:02:00,1.97,12280,Netherlands
536987,22633,HAND WARMER UNION JACK,12,2011-11-23 19:46:00,1.98,12421,Italy
536329,22633,HAND WARMER UNION JACK,6,2011-01-09 20:06:00,1.94,12419,United Kingdom
536989,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-07-25 08:04:00,2.85,12472,United Kingdom
536495,21258,VICTORIAN SEWING BOX LARGE,3,2011-06-22 08:00:00,11.41,12139,United Kingdom
536247,21258,VICTORIAN SEWING BOX LARGE,6,2011-07-25 09:05:00,10.75,12448,United Kingdom
536496,22114,HOT WATER BOTTLE TEA AND SYMPATHY,2,2011-02-26 08:38:00,3.41,12547,France
536993,71053,WHITE METAL LANTERN,5,2011-11-12 12:09:00,3.3,12035,Spain
536248,22633,HAND WARMER UNION JACK,6,2011-11-22 08:53:00,1.88,12105,United Kingdom
536995,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-10-03 08:03:00,3.56,12255,United Kingdom
536996,84406B,CREAM CUPID HEARTS COAT HANGER,48,2010-12-09 14:01:00,2.73,12196,United Kingdom
536997,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-11-06 10:46:00,2.56,12110,Germany
536499,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-10-16 11:59:00,3.63,12123,United Kingdom
536333,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-27 08:25:00,2.43,12217,United Kingdom
536333,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-10-29 17:23:00,2.72,12420,United Kingdom
537001,22632,HAND WARMER RED POLKA DOT,48,2011-11-30 16:50:00,1.96,12175,United Kingdom
536334,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-10-20 19:24:00,2.74,12136,United Kingdom
536334,22632,HAND WARMER RED POLKA DOT,4,2011-11-07 15:04:00,1.9,12459,United Kingdom
536502,22632,HAND WARMER RED POLKA DOT,48,2011-08-15 17:45:00,1.81,12127,United Kingdom
536502,22086,PAPER CHAIN KIT 50'S CHRISTMAS,2,2011-10-14 09:03:00,2.59,12206,United Kingdom
537006,71053,WHITE METAL LANTERN,48,2011-04-01 19:38:00,3.42,12336,United Kingdom
537007,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-08-24 20:26:00,3.35,12024,United Kingdom
536336,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-04-04 11:34:00,2.73,12254,Germany
536504,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-10-08 14:33:00,2.57,12006,United Kingdom
536505,21730,GLASS STAR FROSTED T-LIGHT HOLDER,24,2010-12-27 18:09:00,4.11,12177,United Kingdom
536505,22114,HOT WATER BOTTLE TEA AND SYMPATHY,5,2011-03-31 16:05:00,3.49,12168,France
536506,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-10-07 11:19:00,2.77,12206,United Kingdom
537013,21258,VICTORIAN SEWING BOX LARGE,2,2011-06-03 14:24:00,11.03,12517,United Kingdom
536507,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-08-04 08:48:00,8.12,12307,United Kingdom
536507,71053,WHITE METAL LANTERN,4,2011-04-11 14:29:00,3.35,12492,United Kingdom
536254,71053,WHITE METAL LANTERN,2,2011-03-11 10:58:00,3.23,12512,France
536254,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-07-01 14:47:00,3.44,12072,United Kingdom
537018,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-06-16 17:10:00,2.57,12261,France
536339,21258,VICTORIAN SEWING BOX LARGE,6,2011-08-18 19:31:00,10.93,12059,United Kingdom
536510,85099C,JUMBO BAG BAROQUE BLACK WHITE,12,2011-04-04 15:02:00,1.94,12028,United Kingdom
536340,22632,HAND WARMER RED POLKA DOT,2,2011-10-06 15:43:00,1.82,12165,United Kingdom
536255,21258,VICTORIAN SEWING BOX LARGE,36,2011-06-22 19:37:00,10.52,12193,Netherlands
536255,71053,WHITE METAL LANTERN,6,2011-04-09 19:19:00,3.46,12391,United Kingdom
537024,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-01-25 18:36:00,2.54,12146,United Kingdom
536256,84406B,CREAM CUPID HEARTS COAT HANGER,48,2011-11-23 12:00:00,2.9,12001,United Kingdom
536256,21258,VICTORIAN SEWING BOX LARGE,3,2011-08-26 14:41:00,11.02,12180,United Kingdom
536513,22086,PAPER CHAIN KIT 50'S CHRISTMAS,24,2011-08-07 10:32:00,2.57,12217,United Kingdom
536514,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-03-09 12:57:00,2.57,12111,Netherlands
536343,71053,WHITE METAL LANTERN,3,2011-01-13 14:07:00,3.37,12240,United Kingdom
537030,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2010-12-05 08:17:00,2.42,12042,United Kingdom
537031,22633,HAND WARMER UNION JACK,48,2011-06-11 17:33:00,1.94,12497,United Kingdom
536258,84029E,RED WOOLLY HOTTIE WHITE HEART,12,2011-05-22 13:43:00,3.66,12245,Norway
536258,22632,HAND WARMER RED POLKA DOT,12,2011-10-09 08:22:00,1.95,12003,United Kingdom
536517,22086,PAPER CHAIN KIT 50'S CHRISTMAS,12,2010-12-14 17:07:00,2.52,12254,United Kingdom
536258,22632,HAND WARMER RED POLKA DOT,2,2011-08-21 14:42:00,1.99,12329,United Kingdom
537036,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-05-16 18:28:00,3.43,12083,United Kingdom
536259,85099C,JUMBO BAG BAROQUE BLACK WHITE,2,2011-11-03 19:57:00,1.95,12199,France
537038,22386,JUMBO BAG PINK POLKADOT,2,2011-02-04 15:50:00,2.06,12478,United Kingdom
537039,22752,SET 7 BABUSHKA NESTING BOXES,3,2011-08-04 18:34:00,7.48,12091,United Kingdom
537040,22961,JAM MAKING SET PRINTED,4,2011-02-21 13:57:00,1.43,12263,United Kingdom
537041,85099C,JUMBO BAG BAROQUE BLACK WHITE,6,2011-11-06 10:59:00,2.04,12092,Germany
536521,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011-09-21 20:59:00,3.5,12386,Spain
536260,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-10-31 18:50:00,2.71,12238,United Kingdom
537044,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-01-27 09:21:00,2.73,12118,United Kingdom
